status_enc,url_length,url_dot,url_slash,url_hyphen,url_at,url_underline,url_plus,url_hashtag,url_digits,url_special,url_percent,url_equal,url_and,url_qm,url_asterisk,url_uppercase,uppercase_ratio,digits_ratio,ascii_space,domain_length,subdomain_len,domain_digits,domain_scheme,domain_dots,domain_vowels,pre_suf_fix,tld_enc,subdomain_enc,port_enc,dir_presence,dir_heirarchy,dir_slash,dir_hyphen,dir_digits,dir_percentage,filetype_length,query_presence,query_length,query_hyphen,query_equal,query_at,query_digits,Qdigits_ratio,filetype_enc,short_url,redirection,url_email,url_validation,ip_class,domain_age
0,0,3,3,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,1,2,3,0,0,3,10,0,74,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
1,0,1,4,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,139,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,3,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,3,0,0,3,3,0,9,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,1
0,0,2,3,0,0,0,0,0,3,25,0,0,0,0,1,0,0,8,1,1,3,3,0,2,3,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,3,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,1,3,3,0,0,2,11,0,251,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,3,0,0,0,0,0,2,44,1,0,0,0,1,0,0,22,0,2,3,0,1,2,7,0,73,2178,6,1,1,1,0,2,1,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,2,3,0,0,0,0,0,3,19,0,0,0,0,1,0,0,6,1,1,1,3,1,2,1,0,73,1173,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
0,0,2,3,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,1,1,3,0,0,2,4,0,107,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,3,3,0,0,0,0,0,8,44,0,0,0,0,1,0,0,5,1,3,10,8,0,2,6,0,188,81,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,0
1,1,2,3,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,1,3,29,0,1,2,8,0,73,1245,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,0
0,1,2,4,1,0,0,0,0,0,46,0,0,0,0,1,0,0,0,1,3,10,0,1,2,10,1,73,568,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,32,0,0,0,0,1,3,10,0,1,1,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,2,2,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,3,18,0,1,2,11,0,73,320,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,1,2,4,4,0,0,0,0,0,78,0,0,0,0,1,0,0,0,1,2,3,0,0,2,4,0,73,2178,6,1,2,2,4,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,0,1,3,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,1,0,0,1,1,5,0,73,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,3,0,0,0,2,8,0,64,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,3,0,0,3,0,0,0,51,0,0,0,0,1,4,12,0,1,2,3,0,1,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,2,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,6,0,1,2,7,0,73,1768,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
1,1,3,3,3,0,0,0,0,5,52,0,0,0,0,1,0,0,10,1,3,17,5,1,2,9,1,73,852,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,2,0
0,1,2,4,1,0,0,0,0,1,40,0,0,0,0,1,1,40,40,1,3,10,0,1,2,9,0,316,693,6,1,2,2,1,1,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,4,2,0,0,0,0,0,40,0,0,0,0,1,0,0,0,1,1,3,0,1,2,3,0,73,2178,6,1,2,2,2,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,6,0,0,0,0,0,0,49,0,0,0,0,1,2,24,0,1,2,0,0,1,2,10,0,70,0,6,1,4,4,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
1,1,2,3,1,0,0,0,0,25,115,0,3,0,1,1,26,4,4,1,1,3,0,0,2,5,0,132,2178,6,1,1,1,1,22,0,1,1,3,1,2,0,0,16,76,0,0,0,1,0,3
0,1,3,9,0,0,0,0,0,14,55,0,0,0,0,1,0,0,3,1,1,5,0,1,2,5,0,73,1312,6,1,7,7,0,14,0,2,0,0,1,0,0,0,0,52,0,0,0,1,3,0
0,0,2,3,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,1,3,3,0,0,2,10,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
0,0,2,2,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,2,7,0,1,2,6,0,73,926,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,1,2,3,2,0,0,0,0,0,48,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3,0,73,0,6,1,1,1,2,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,3,3
0,1,2,3,0,0,0,0,0,0,42,0,0,0,0,1,2,21,0,1,1,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,251,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,2,6,0,0,0,0,0,1,48,0,0,0,0,1,0,0,48,1,2,3,0,1,2,4,0,73,2178,6,1,4,4,0,1,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
0,0,2,3,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,1,2,11,0,1,2,7,0,73,1324,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
1,1,2,3,1,0,0,0,0,0,39,0,0,0,0,1,0,0,0,1,3,14,0,0,2,11,1,332,2162,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,3,33,0,0,0,0,1,1,33,11,1,1,3,0,0,2,4,0,73,2178,6,1,1,1,0,3,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,2,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,10,0,1,2,5,0,73,1720,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,1,9,1,0,0,0,0,4,83,0,0,0,0,1,6,13,20,1,2,0,0,0,1,7,0,73,0,6,1,7,7,1,4,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,0
0,1,2,5,0,0,0,0,0,5,51,0,0,0,0,1,13,3,10,1,2,3,0,1,2,5,0,73,2178,6,1,3,3,0,5,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,3,4,2,0,0,0,0,0,58,0,0,0,0,1,3,19,0,1,2,3,0,1,2,4,0,73,2178,6,1,2,2,2,0,0,2,0,0,1,0,0,0,0,37,1,0,0,1,1,3
0,1,3,6,2,0,8,0,0,4,112,0,0,0,0,1,0,0,28,1,1,3,0,1,2,5,0,73,2178,6,1,4,4,2,4,0,2,0,0,1,0,0,0,0,52,0,0,0,1,3,0
1,0,2,2,1,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,3,11,0,0,2,10,1,73,762,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,2
0,1,3,6,0,0,0,0,0,0,62,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,251,2178,6,1,4,4,0,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,1,0
1,1,3,9,1,0,0,0,0,0,101,0,1,0,1,1,0,0,0,1,2,3,0,1,2,7,0,285,2178,6,1,7,7,1,0,0,2,1,1,1,1,0,0,0,54,0,0,0,1,1,0
0,1,2,4,0,0,1,0,0,0,57,0,0,0,0,1,2,28,0,1,2,7,0,0,2,8,0,251,497,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,4,8,0,0,0,0,0,0,64,0,0,0,0,1,0,0,0,1,2,3,0,0,3,4,0,63,2178,6,1,6,6,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,3,0
0,1,4,5,1,0,0,0,0,0,71,0,0,0,0,1,0,0,0,1,2,3,0,0,3,5,0,75,2178,6,1,3,3,1,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
0,1,2,3,0,0,0,0,0,0,45,0,0,0,0,1,1,45,0,1,3,3,0,1,2,8,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,3,0,0,2,3,0,107,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,8,12,0,1,12,0,1,6,210,0,1,1,2,2,8,26,35,1,2,3,0,0,2,4,0,73,2178,6,1,5,5,0,3,0,2,1,3,1,1,0,0,16,19,0,1,1,1,2,3
1,1,3,5,0,0,0,0,0,11,56,0,0,0,0,1,2,28,5,1,1,0,11,1,3,0,0,0,0,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,1,3,4,1,0,1,0,0,72,206,0,3,2,1,1,0,0,2,1,1,0,0,1,2,3,0,99,0,6,1,2,2,1,0,0,2,1,3,1,3,0,0,2,54,0,0,0,1,1,0
0,0,2,2,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,1,1,6,0,1,2,3,0,198,1662,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,0,3,3,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,2,3,0,1,3,3,0,88,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,2,4,1,0,0,0,0,0,49,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,73,2178,6,1,2,2,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,1,3,0,0,0,0,0,1,41,0,1,0,1,1,9,4,41,1,1,0,0,1,1,6,0,73,0,6,1,1,1,0,0,0,1,1,1,1,1,0,0,13,76,0,0,0,1,1,3
1,1,5,4,2,0,0,0,0,17,70,0,0,0,0,1,0,0,4,1,3,37,17,0,4,8,1,73,54,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,54,1,0,0,1,2,2
0,1,2,6,8,0,0,0,0,0,125,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,73,2178,6,1,4,4,8,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,2,4,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,1,3,0,0,2,4,0,73,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,5,6,0,0,0,0,0,22,68,0,0,0,0,1,0,0,3,1,3,18,9,1,4,4,0,285,1978,6,1,4,4,0,13,0,2,0,0,1,0,0,0,0,54,0,0,0,1,0,0
0,0,2,2,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,251,2178,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
0,0,2,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,3,0,0,2,3,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,4,7,0,0,0,0,0,1,74,0,0,0,0,1,0,0,74,1,2,0,0,1,1,8,0,73,0,6,1,5,5,0,1,0,2,0,0,1,0,0,0,0,54,0,0,0,1,2,3
1,1,5,3,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,1,3,21,0,0,4,9,0,73,1238,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,38,1,0,0,1,2,2
0,1,1,5,0,0,0,0,0,2,47,1,0,0,0,1,0,0,23,0,1,0,0,0,1,3,0,251,0,6,1,3,3,0,2,1,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,5,0,0,0,0,0,0,51,0,0,0,0,1,4,12,0,1,3,3,0,1,2,7,0,251,2178,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,0,2,2,0,0,0,0,0,4,35,0,0,0,0,1,0,0,8,1,3,15,4,0,2,8,0,26,1928,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,2,3,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,1,3,23,0,1,2,14,0,73,532,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,5,4,0,0,0,0,21,84,0,1,0,1,1,4,21,4,1,1,7,0,0,2,4,0,113,1300,6,1,3,3,0,0,0,2,1,3,0,1,0,0,2,52,0,0,0,1,1,3
0,1,3,5,0,0,0,0,0,0,50,0,0,0,0,1,1,50,0,1,2,12,0,1,3,9,0,231,670,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,3,4,0,0,1,0,0,0,49,0,0,0,0,1,1,49,0,1,2,4,0,0,2,6,0,251,2147,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,3,4,0,0,0,0,0,3,132,0,1,0,1,1,60,2,44,1,1,5,0,0,2,5,0,73,764,6,1,2,2,0,0,0,2,1,3,1,1,0,0,27,15,0,0,0,1,1,3
1,1,3,3,4,0,2,0,0,43,126,0,1,0,1,1,0,0,2,1,3,36,22,1,2,11,1,73,29,6,1,1,1,0,0,0,1,1,3,1,1,0,0,2,76,0,0,0,1,2,3
0,1,2,3,1,0,0,0,0,0,44,0,0,0,0,1,0,0,0,1,2,3,0,0,2,6,0,230,2178,6,1,1,1,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,1,2,3,2,0,0,0,0,0,50,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,73,2178,6,1,1,1,2,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,0,2,3,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,2,9,0,1,2,6,0,73,1478,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,0,2,3,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,2,3,0,1,2,8,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,1,2,3,0,1,2,7,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,2,5,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4,0,73,0,6,1,3,3,0,0,0,2,0,0,1,0,0,0,0,37,1,0,0,1,0,0
1,1,7,4,1,0,0,0,0,1,95,0,0,0,0,1,10,9,95,1,3,33,1,1,6,19,1,73,365,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,0,3
1,1,3,4,0,0,0,0,0,1,39,0,0,0,0,1,0,0,39,1,2,3,0,1,2,7,0,73,2178,6,1,2,2,0,1,0,2,0,0,1,0,0,0,0,38,0,0,0,1,0,0
0,0,1,3,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,328,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,2,4,1,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,3,13,0,1,2,9,0,73,1675,6,1,2,2,1,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,3
1,1,5,3,0,0,0,0,0,1,45,0,0,0,0,1,0,0,45,1,3,15,1,0,4,4,0,73,404,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,54,1,0,0,1,2,2
1,1,2,7,0,0,0,0,0,2,63,0,0,0,0,1,0,0,31,1,2,3,0,1,2,5,0,73,2178,6,1,5,5,0,2,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,2,3,0,0,0,0,0,72,501,18,1,0,1,1,205,2,6,1,3,6,0,1,2,8,0,73,1506,6,1,1,1,0,0,0,1,1,3,1,1,0,0,6,76,0,0,0,1,0,3
1,1,3,8,1,0,0,0,0,8,61,0,0,0,0,1,0,0,7,1,2,3,0,1,3,3,0,79,2178,6,1,6,6,1,8,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,5,5,0,1,0,0,28,94,1,0,0,0,1,2,47,3,0,1,3,0,1,2,2,0,113,2178,6,1,3,3,5,28,1,2,0,0,1,0,0,0,0,52,0,0,0,1,1,3
0,1,3,5,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,1,3,0,0,2,0,0,48,2178,6,1,3,3,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,3,3
0,0,2,2,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,1,2,0,0,1,2,8,0,68,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,6,4,2,0,0,0,0,17,75,0,0,0,0,1,1,75,4,1,3,23,1,1,6,7,1,285,805,6,1,2,2,1,16,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,3,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,1,3,3,0,1,2,14,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,3,0,0,0,0,0,0,44,0,0,0,0,1,0,0,0,1,3,22,0,0,2,14,0,73,1917,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,1,2,4,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,73,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,0,3,3,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,1,3,0,1,2,3,0,251,2178,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,0
0,1,2,7,3,0,0,0,0,8,57,0,0,0,0,1,0,0,7,1,2,4,0,1,2,6,0,73,374,6,1,5,5,3,8,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,6,5,0,0,0,0,0,85,0,0,0,0,1,0,0,0,1,1,3,0,0,2,4,0,251,2178,6,1,4,4,5,0,0,2,0,0,1,0,0,0,0,52,0,0,0,1,1,0
1,1,4,9,4,1,1,0,0,19,194,0,8,8,1,1,3,64,10,1,2,0,0,1,1,8,0,73,0,6,1,7,7,3,1,0,2,1,3,0,8,1,1,5,54,0,0,1,1,3,3
1,1,2,3,2,0,0,0,0,0,40,0,0,0,0,1,0,0,0,1,3,15,0,0,2,12,1,73,257,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,4,3,0,0,0,0,0,63,0,0,0,0,1,0,0,0,1,2,3,0,0,2,8,0,73,2178,6,1,2,2,3,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,7,1,0,2,0,0,0,75,0,0,0,0,1,3,25,0,1,0,0,0,1,1,4,0,281,0,6,1,5,5,1,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,1,0
1,0,2,4,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,1,0,0,1,2,5,0,74,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,4,0,0,2,0,0,0,59,0,0,0,0,1,3,19,0,1,1,2,0,0,2,7,0,251,666,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,8,0,0,0,0,0,0,74,0,0,0,0,1,0,0,0,1,2,0,0,1,2,6,0,75,0,6,1,6,6,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,0,2,4,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,1,3,4,0,0,0,0,0,0,47,0,0,0,0,1,0,0,0,1,1,0,0,0,2,5,0,263,0,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,3,0
1,1,2,6,1,0,0,0,0,7,70,0,0,0,0,1,12,5,10,1,1,5,0,0,2,6,0,73,608,6,1,4,4,1,7,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,3,4,0,0,1,0,0,6,132,0,1,0,1,1,55,2,22,1,1,5,0,0,2,5,0,73,764,6,1,2,2,0,0,0,2,1,3,1,1,0,0,13,15,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,1,2,13,0,0,2,9,0,73,515,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,1,3,0,0,0,0,0,3,21,0,0,0,0,1,2,10,7,1,0,0,0,1,1,1,0,212,0,6,1,1,1,0,3,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,0
0,1,2,5,1,0,0,0,0,2,54,1,0,0,0,1,1,54,27,0,2,10,0,1,2,8,0,73,568,6,1,3,3,1,2,1,1,0,0,1,0,0,0,0,76,1,0,0,1,1,0
1,1,4,6,0,0,3,0,0,19,146,0,0,0,0,1,0,0,7,1,2,12,2,1,4,4,0,73,517,6,1,4,4,0,17,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
1,0,2,3,0,0,0,0,0,6,37,0,0,0,0,1,0,0,6,1,3,14,6,1,2,6,0,230,536,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
0,0,2,3,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,2,3,0,0,2,3,0,243,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,2,7,2,0,0,0,0,25,98,0,0,0,0,1,0,0,3,1,2,0,0,1,2,6,1,68,0,6,1,5,5,1,25,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,3,0,0,2,5,0,107,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,0,0,0,2,6,0,127,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,1,3,0,1,2,4,0,270,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,2,2,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,1,1,7,0,1,2,3,0,285,2081,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,0
0,0,2,3,1,0,0,0,0,0,34,0,0,0,0,1,0,0,0,1,3,3,0,0,2,7,1,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,176,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,1,2,3,0,0,2,7,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,3
1,1,4,7,2,0,0,0,0,0,78,0,0,0,0,1,0,0,0,1,1,3,0,1,2,4,0,73,2178,6,1,5,5,2,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,1,3
1,1,5,4,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,1,1,3,0,1,2,4,0,73,2178,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,0,3
0,1,2,3,1,0,0,0,0,0,39,0,0,0,0,1,0,0,0,1,2,5,0,0,2,5,1,73,1946,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,1,2,3,0,0,0,0,0,0,47,0,0,0,0,1,0,0,0,1,3,26,0,1,2,15,0,73,1529,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,3
0,1,2,6,7,0,0,0,0,0,102,0,0,0,0,1,0,0,0,1,2,3,0,1,2,7,0,73,2178,6,1,4,4,7,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,1,4,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,1,2,0,0,1,1,8,0,243,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,3,3,0,0,0,0,0,73,147,0,1,0,1,1,0,0,2,1,2,11,0,0,3,8,0,73,478,6,1,1,1,0,0,0,1,1,3,1,1,0,0,1,76,0,0,0,1,3,3
1,1,7,8,7,0,1,0,0,69,252,0,1,0,1,1,0,0,3,1,3,122,32,1,7,27,1,73,2171,6,1,6,6,0,37,0,1,1,1,0,1,0,0,0,76,0,0,0,1,0,0
0,1,3,8,0,0,8,0,0,8,104,0,0,0,0,1,0,0,13,1,1,3,0,1,2,3,0,73,2178,6,1,6,6,0,8,0,2,0,0,1,0,0,0,0,38,0,0,0,1,3,3
0,1,2,4,0,0,1,0,0,0,46,0,0,0,0,1,1,46,0,1,1,2,0,0,2,7,0,251,666,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,1,2,3,0,1,2,7,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,4,5,4,0,0,0,0,10,87,0,0,0,0,1,0,0,8,1,3,17,0,0,3,10,0,73,1437,6,1,3,3,4,10,0,2,0,0,1,0,0,0,0,52,0,0,0,1,3,3
0,0,3,4,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,1,1,3,0,1,3,4,0,63,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,3,5,0,0,0,0,0,58,0,0,0,0,1,4,14,0,1,1,3,0,1,2,4,0,73,2178,6,1,1,1,5,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
